Date,Department,Category,CustomerCode,Price,Quantity,Revenue
2015-04-01,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2015-09-06,Entrees,Lamb Chops,CWM11331L8O,33.0,22.0,726.0
2015-11-08,Sides,Yogurt,CWM11331L8O,12.0,5.0,60.0
2015-09-02,Kabobs,Beef,CWM11331L8O,25.0,7.0,175.0
2015-03-12,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2015-02-02,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2014-07-24,Sides,Yogurt,CWM11331L8O,12.0,3.0,36.0
2014-09-16,Sides,Roll,C3N5189Z6X,5.0,13.0,65.0
2014-03-05,Entrees,Beef and Broccoli,COT3258I9F,15.0,4.0,60.0
2015-10-25,Sides,Yogurt,CWM11331L8O,12.0,18.0,216.0
2016-01-25,Entrees,Lamb Chops,CKC8698PQA,19.0,20.0,380.0
2015-09-03,Sides,Roll,CWM11331L8O,5.0,18.0,90.0
2016-12-06,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2016-08-02,Entrees,Beef and Broccoli,CWM11331L8O,28.0,10.0,280.0
2015-01-13,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2016-01-16,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2015-12-10,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2014-08-16,Entrees,Beef and Broccoli,CWM11331L8O,20.0,11.0,220.0
2014-09-30,Sides,Yogurt,CMG53101OX,12.0,15.0,180.0
2016-07-04,Kabobs,Beef,CWM11331L8O,28.0,14.0,392.0
2016-11-21,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2015-08-01,Kabobs,Beef,CWM11331L8O,25.0,4.0,100.0
2016-07-03,Entrees,Beef and Broccoli,CWM11331L8O,44.0,5.0,220.0
2014-10-16,Entrees,Lamb Chops,CWM11331L8O,34.0,10.0,340.0
2015-09-30,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2016-08-18,Entrees,Lamb Chops,CWM11331L8O,30.0,19.0,570.0
2014-12-11,Kabobs,Beef,CWM11331L8O,25.0,1.0,25.0
2015-09-14,Sides,Chips,CWM11331L8O,8.0,6.0,48.0
2014-09-20,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2016-01-14,Kabobs,Lamb,CPN8654RPP,28.0,2.0,56.0
2015-02-25,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-08-21,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2014-08-21,Sides,Yogurt,CWM11331L8O,12.0,17.0,204.0
2017-03-13,Sides,Rice,CWM11331L8O,9.0,14.0,126.0
2016-11-14,Kabobs,Beef,CWM11331L8O,28.0,9.0,252.0
2016-08-09,Sides,Roll,CWM11331L8O,5.0,10.0,50.0
2015-06-18,Kabobs,Chicken,CAF7363TAA,33.0,7.0,231.0
2016-01-24,Entrees,Beef and Broccoli,CWM11331L8O,27.0,6.0,162.0
2015-09-30,Kabobs,Chicken,CPX8114KET,33.0,18.0,594.0
2015-08-01,Entrees,Lamb Chops,CWM11331L8O,34.0,15.0,510.0
2016-05-30,Entrees,Beef and Broccoli,CWM11331L8O,15.0,13.0,195.0
2016-10-16,Sides,Rice,CWM11331L8O,9.0,15.0,135.0
2014-06-12,Kabobs,Beef,CWM11331L8O,25.0,19.0,475.0
2014-08-07,Sides,Rice,CWM11331L8O,9.0,1.0,9.0
2015-04-12,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2016-09-19,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2016-07-06,Sides,Rice,CWM11331L8O,9.0,7.0,63.0
2017-01-26,Sides,Yogurt,CWM11331L8O,12.0,5.0,60.0
2014-04-12,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2017-01-19,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-06-12,Sides,Roll,CGR11267HGH,5.0,16.0,80.0
2015-02-28,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-03-19,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2014-10-27,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2015-02-08,Entrees,Beef and Broccoli,CWM11331L8O,48.0,14.0,672.0
2014-01-22,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2016-02-23,Kabobs,Lamb,CWM11331L8O,28.0,15.0,420.0
2015-02-23,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2017-03-04,Kabobs,Chicken,COF3076MBN,33.0,16.0,528.0
2016-06-09,Sides,Yogurt,CWM11331L8O,12.0,19.0,228.0
2015-01-27,Kabobs,Lamb,CWM11331L8O,28.0,12.0,336.0
2016-10-04,Entrees,Beef and Broccoli,CBB10133FXU,28.0,10.0,280.0
2015-09-22,Entrees,Beef and Broccoli,CWM11331L8O,15.0,18.0,270.0
2014-11-23,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2015-01-14,Kabobs,Beef,CWM11331L8O,25.0,18.0,450.0
2015-06-23,Sides,Yogurt,CWM11331L8O,12.0,18.0,216.0
2016-05-24,Kabobs,Beef,CWM11331L8O,28.0,14.0,392.0
2015-04-14,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2015-04-14,Kabobs,Pork,CWM11331L8O,28.0,8.0,224.0
2016-09-19,Entrees,Beef and Broccoli,CWM11331L8O,15.0,13.0,195.0
2015-02-18,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-11-11,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2016-06-02,Kabobs,Beef,CWM11331L8O,28.0,18.0,504.0
2015-03-24,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2015-02-18,Sides,Rice,CWM11331L8O,9.0,8.0,72.0
2016-06-01,Kabobs,Chicken,CWM11331L8O,33.0,3.0,99.0
2014-05-25,Kabobs,Beef,C0M4096SKU,25.0,15.0,375.0
2016-04-18,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2014-06-16,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2016-02-28,Kabobs,Lamb,CWM11331L8O,28.0,14.0,392.0
2014-02-17,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2016-11-02,Kabobs,Lamb,CWM11331L8O,28.0,21.0,588.0
2015-07-01,Sides,Yogurt,CWM11331L8O,12.0,17.0,204.0
2016-09-08,Kabobs,Beef,CWM11331L8O,28.0,12.0,336.0
2017-02-25,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-02-26,Kabobs,Beef,CWZ31441NW,25.0,6.0,150.0
2014-05-20,Entrees,Lamb Chops,CWM11331L8O,30.0,14.0,420.0
2016-07-03,Sides,Rice,CWM11331L8O,9.0,14.0,126.0
2015-10-14,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-07-13,Sides,Rice,CWM11331L8O,9.0,3.0,27.0
2015-03-10,Sides,Rice,CWM11331L8O,9.0,3.0,27.0
2014-02-13,Entrees,Beef and Broccoli,CWM11331L8O,48.0,12.0,576.0
2016-10-15,Kabobs,Beef,CWM11331L8O,28.0,13.0,364.0
2014-07-05,Kabobs,Lamb,CWM11331L8O,28.0,12.0,336.0
2014-10-02,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2014-11-23,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2016-09-06,Entrees,Beef and Broccoli,CWM11331L8O,15.0,21.0,315.0
2016-09-29,Sides,Yogurt,CAV10113SRO,12.0,8.0,96.0
2016-08-24,Sides,Rice,CBA9929QDE,9.0,11.0,99.0
2015-06-28,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2016-06-22,Entrees,Beef and Broccoli,CWM11331L8O,18.0,8.0,144.0
2014-11-20,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2015-12-20,Entrees,Lamb Chops,CWM11331L8O,29.0,11.0,319.0
2014-08-19,Kabobs,Lamb,CWM11331L8O,28.0,12.0,336.0
2014-01-27,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2016-11-01,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2016-08-09,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2015-05-28,Sides,Roll,CWM11331L8O,5.0,14.0,70.0
2016-07-05,Entrees,Lamb Chops,CWM11331L8O,31.0,14.0,434.0
2016-07-21,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2016-05-04,Kabobs,Beef,CWM11331L8O,28.0,13.0,364.0
2015-09-27,Sides,Roll,CWM11331L8O,5.0,12.0,60.0
2016-10-02,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2014-08-28,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2014-04-28,Sides,Roll,CWM11331L8O,5.0,9.0,45.0
2016-01-19,Entrees,Beef and Broccoli,CWM11331L8O,28.0,15.0,420.0
2015-11-17,Entrees,Lamb Chops,CWM11331L8O,32.0,14.0,448.0
2014-12-31,Sides,Yogurt,CWM11331L8O,12.0,12.0,144.0
2015-10-29,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2016-08-31,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2014-01-20,Kabobs,Beef,CWM11331L8O,25.0,5.0,125.0
2016-07-27,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2017-02-08,Kabobs,Beef,CV69566N6L,28.0,13.0,364.0
2016-12-21,Kabobs,Chicken,CWM11331L8O,33.0,3.0,99.0
2014-05-03,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2014-09-20,Kabobs,Lamb,CWM11331L8O,28.0,17.0,476.0
2015-03-04,Kabobs,Beef,CWM11331L8O,25.0,18.0,450.0
2015-04-29,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2016-12-15,Entrees,Lamb Chops,CWM11331L8O,19.0,19.0,361.0
2015-03-11,Sides,Rice,CWM11331L8O,9.0,9.0,81.0
2016-04-27,Entrees,Lamb Chops,CWM11331L8O,31.0,13.0,403.0
2015-07-05,Kabobs,Beef,CWM11331L8O,25.0,11.0,275.0
2014-01-15,Entrees,Lamb Chops,CWM11331L8O,30.0,19.0,570.0
2014-01-30,Kabobs,Beef,CWM11331L8O,25.0,11.0,275.0
2016-09-26,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2014-08-27,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2017-03-06,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2014-09-20,Kabobs,Chicken,CWM11331L8O,33.0,21.0,693.0
2015-11-29,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2014-01-28,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2017-04-01,Kabobs,Beef,CWM11331L8O,28.0,23.0,644.0
2014-03-13,Kabobs,Chicken,CWM11331L8O,33.0,21.0,693.0
2016-08-15,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2016-04-12,Sides,Rice,CT840255Z8,9.0,7.0,63.0
2014-09-03,Sides,Roll,CWM11331L8O,5.0,3.0,15.0
2015-11-17,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2015-10-14,Sides,Roll,CWM11331L8O,5.0,9.0,45.0
2015-05-03,Sides,Rice,CWM11331L8O,9.0,10.0,90.0
2014-08-26,Entrees,Beef and Broccoli,CWM11331L8O,13.0,8.0,104.0
2014-10-01,Sides,Roll,CWM11331L8O,5.0,20.0,100.0
2016-06-08,Kabobs,Beef,CWM11331L8O,28.0,6.0,168.0
2014-02-08,Kabobs,Lamb,CWM11331L8O,28.0,16.0,448.0
2014-09-13,Entrees,Beef and Broccoli,CWM11331L8O,26.0,20.0,520.0
2015-11-15,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2016-07-16,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2016-06-09,Entrees,Beef and Broccoli,CWM11331L8O,28.0,23.0,644.0
2016-01-21,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-02-26,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2014-12-07,Kabobs,Chicken,CWM11331L8O,33.0,20.0,660.0
2015-10-24,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-06-02,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2016-08-18,Sides,Chips,CWM11331L8O,8.0,18.0,144.0
2017-01-30,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2016-01-03,Sides,Yogurt,CWM11331L8O,12.0,17.0,204.0
2016-03-19,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2015-01-01,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-10-08,Entrees,Lamb Chops,CWM11331L8O,34.0,7.0,238.0
2015-10-20,Entrees,Beef and Broccoli,CWM11331L8O,37.0,16.0,592.0
2014-08-24,Sides,Yogurt,CWM11331L8O,12.0,18.0,216.0
2015-09-27,Sides,Rice,CWM11331L8O,9.0,10.0,90.0
2017-03-22,Entrees,Beef and Broccoli,CWM11331L8O,15.0,9.0,135.0
2016-02-08,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2014-03-13,Kabobs,Beef,CWM11331L8O,25.0,6.0,150.0
2014-01-25,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2015-05-18,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2014-03-27,Entrees,Beef and Broccoli,CWM11331L8O,15.0,15.0,225.0
2016-04-05,Sides,Roll,CWM11331L8O,5.0,17.0,85.0
2015-01-01,Sides,Yogurt,CWM11331L8O,12.0,13.0,156.0
2014-02-20,Entrees,Beef and Broccoli,CWM11331L8O,16.0,20.0,320.0
2016-03-02,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2017-02-13,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2016-10-08,Kabobs,Beef,CWM11331L8O,28.0,15.0,420.0
2016-03-16,Entrees,Lamb Chops,CWM11331L8O,28.0,9.0,252.0
2015-07-02,Entrees,Lamb Chops,CWM11331L8O,18.0,18.0,324.0
2014-02-24,Entrees,Beef and Broccoli,CWM11331L8O,15.0,15.0,225.0
2014-12-01,Sides,Yogurt,CWM11331L8O,12.0,2.0,24.0
2014-04-08,Sides,Roll,CWM11331L8O,5.0,8.0,40.0
2015-12-22,Sides,Rice,CWM11331L8O,9.0,12.0,108.0
2015-01-22,Sides,Roll,CWM11331L8O,5.0,7.0,35.0
2015-11-12,Entrees,Beef and Broccoli,CWM11331L8O,28.0,12.0,336.0
2016-11-10,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-11-02,Sides,Roll,CWM11331L8O,5.0,14.0,70.0
2014-06-24,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2016-01-27,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-08-31,Sides,Rice,CWM11331L8O,9.0,12.0,108.0
2016-01-27,Kabobs,Beef,CWM11331L8O,25.0,8.0,200.0
2015-04-15,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-01-22,Sides,Roll,C3W27492PX,5.0,5.0,25.0
2014-06-11,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2015-05-07,Sides,Yogurt,CWM11331L8O,12.0,4.0,48.0
2014-09-22,Entrees,Beef and Broccoli,CWM11331L8O,27.0,7.0,189.0
2015-07-12,Kabobs,Lamb,CPP7533YTY,28.0,20.0,560.0
2014-03-27,Sides,Yogurt,CWM11331L8O,12.0,7.0,84.0
2014-05-22,Sides,Chips,CWM11331L8O,8.0,7.0,56.0
2015-01-22,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2016-01-13,Sides,Rice,CWM11331L8O,9.0,10.0,90.0
2015-04-28,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2014-03-25,Entrees,Beef and Broccoli,CWM11331L8O,27.0,9.0,243.0
2016-01-25,Kabobs,Chicken,CWM11331L8O,33.0,13.0,429.0
2016-11-09,Kabobs,Beef,CWM11331L8O,28.0,8.0,224.0
2014-02-12,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2014-09-03,Kabobs,Chicken,CE05081FDN,33.0,15.0,495.0
2017-03-30,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2016-03-12,Sides,Roll,CWM11331L8O,5.0,10.0,50.0
2014-05-29,Entrees,Lamb Chops,CWM11331L8O,18.0,13.0,234.0
2014-03-13,Kabobs,Lamb,CMG334006J,28.0,19.0,532.0
2014-03-04,Kabobs,Beef,CWM11331L8O,25.0,16.0,400.0
2016-11-26,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2015-01-21,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2014-03-02,Kabobs,Beef,CWM11331L8O,25.0,6.0,150.0
2016-01-26,Sides,Rice,CWM11331L8O,9.0,10.0,90.0
2017-01-14,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-10-26,Entrees,Lamb Chops,CWM11331L8O,30.0,11.0,330.0
2015-05-10,Kabobs,Chicken,CR46983RIH,33.0,11.0,363.0
2014-10-14,Entrees,Lamb Chops,CWM11331L8O,33.0,13.0,429.0
2015-11-17,Kabobs,Beef,CWM11331L8O,25.0,19.0,475.0
2014-02-18,Kabobs,Beef,CFG113572KL,25.0,19.0,475.0
2016-05-03,Sides,Yogurt,CWM11331L8O,12.0,4.0,48.0
2014-12-30,Sides,Rice,CWM11331L8O,9.0,12.0,108.0
2014-01-28,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2014-07-03,Sides,Yogurt,CWM11331L8O,12.0,3.0,36.0
2015-04-30,Kabobs,Chicken,CWM11331L8O,33.0,14.0,462.0
2014-04-03,Kabobs,Chicken,CAI3552WJO,33.0,11.0,363.0
2016-09-25,Kabobs,Chicken,CMP8633T3J,33.0,12.0,396.0
2015-10-15,Sides,Rice,CWM11331L8O,9.0,15.0,135.0
2015-11-30,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2016-10-22,Sides,Rice,CWM11331L8O,9.0,15.0,135.0
2014-04-19,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2016-06-02,Entrees,Lamb Chops,CWM11331L8O,15.0,10.0,150.0
2016-02-08,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2017-02-14,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2014-06-05,Sides,Rice,CWM11331L8O,9.0,12.0,108.0
2017-03-22,Kabobs,Beef,CWM11331L8O,28.0,9.0,252.0
2016-05-07,Sides,Roll,CWM11331L8O,5.0,9.0,45.0
2016-03-30,Sides,Yogurt,CWM11331L8O,12.0,17.0,204.0
2015-08-20,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2015-11-23,Kabobs,Beef,CWM11331L8O,25.0,15.0,375.0
2015-10-22,Kabobs,Beef,CWM11331L8O,25.0,23.0,575.0
2015-07-16,Kabobs,Beef,CWM11331L8O,25.0,15.0,375.0
2015-02-24,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-03-02,Kabobs,Lamb,CSU6447A4I,28.0,14.0,392.0
2014-07-17,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2015-04-16,Sides,Chips,CWM11331L8O,8.0,13.0,104.0
2014-05-03,Kabobs,Beef,CWM11331L8O,25.0,4.0,100.0
2015-03-21,Kabobs,Beef,CWM11331L8O,25.0,3.0,75.0
2015-05-23,Kabobs,Lamb,CWM11331L8O,28.0,11.0,308.0
2016-08-08,Sides,Rice,CWM11331L8O,9.0,4.0,36.0
2016-10-12,Sides,Rice,CWM11331L8O,9.0,8.0,72.0
2015-12-19,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2016-02-04,Kabobs,Beef,CWM11331L8O,25.0,14.0,350.0
2014-12-01,Kabobs,Chicken,CWM11331L8O,33.0,17.0,561.0
2014-07-14,Kabobs,Chicken,CWM11331L8O,33.0,12.0,396.0
2015-01-28,Entrees,Beef and Broccoli,CWM11331L8O,26.0,5.0,130.0
2014-03-12,Kabobs,Chicken,CWM11331L8O,33.0,19.0,627.0
2014-02-22,Kabobs,Beef,C1X30821M8,25.0,13.0,325.0
2014-05-01,Sides,Rice,CWM11331L8O,9.0,18.0,162.0
2014-11-17,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2014-01-06,Kabobs,Lamb,CWM11331L8O,28.0,13.0,364.0
2016-07-18,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2014-11-11,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2016-07-14,Sides,Roll,CWM11331L8O,5.0,11.0,55.0
2016-04-28,Kabobs,Chicken,CWM11331L8O,33.0,21.0,693.0
2016-07-18,Kabobs,Beef,CWM11331L8O,28.0,5.0,140.0
2016-06-27,Kabobs,Beef,CWM11331L8O,28.0,8.0,224.0
2016-11-13,Kabobs,Lamb,CWM11331L8O,28.0,9.0,252.0
2016-10-19,Sides,Yogurt,CWM11331L8O,12.0,17.0,204.0
2014-12-02,Kabobs,Chicken,CWM11331L8O,33.0,18.0,594.0
2014-01-22,Sides,Yogurt,CWM11331L8O,12.0,22.0,264.0
2015-07-08,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2016-07-03,Sides,Roll,CWM11331L8O,5.0,15.0,75.0
2015-07-28,Sides,Yogurt,CWM11331L8O,12.0,19.0,228.0
2016-11-15,Entrees,Beef and Broccoli,CWM11331L8O,15.0,9.0,135.0
2015-06-13,Entrees,Lamb Chops,CWM11331L8O,18.0,5.0,90.0
2015-04-13,Entrees,Beef and Broccoli,CWM11331L8O,19.0,11.0,209.0
2016-06-20,Kabobs,Chicken,CWM11331L8O,33.0,2.0,66.0
2016-09-22,Sides,Yogurt,CWM11331L8O,12.0,14.0,168.0
2015-03-25,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2014-07-23,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2014-10-09,Kabobs,Beef,CWM11331L8O,25.0,12.0,300.0
2017-03-06,Kabobs,Beef,CWM11331L8O,28.0,12.0,336.0
2015-12-13,Kabobs,Lamb,CWM11331L8O,28.0,4.0,112.0
2015-09-17,Kabobs,Beef,CWM11331L8O,25.0,18.0,450.0
2015-06-17,Sides,Chips,CWM11331L8O,8.0,12.0,96.0
2016-05-02,Entrees,Lamb Chops,CWM11331L8O,26.0,13.0,338.0
2014-07-23,Kabobs,Pork,CWM11331L8O,28.0,14.0,392.0
2017-03-01,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-02-15,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-04-20,Sides,Chips,CWM11331L8O,8.0,10.0,80.0
2015-08-04,Kabobs,Lamb,CWM11331L8O,28.0,13.0,364.0
2015-05-14,Kabobs,Chicken,CWM11331L8O,33.0,5.0,165.0
2016-11-24,Entrees,Beef and Broccoli,CWM11331L8O,28.0,9.0,252.0
2015-01-15,Kabobs,Chicken,CWM11331L8O,33.0,4.0,132.0
2015-10-18,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2016-04-14,Kabobs,Beef,CWM11331L8O,28.0,13.0,364.0
2014-08-20,Kabobs,Chicken,C7E49455EI,33.0,11.0,363.0
2014-05-04,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-11-09,Entrees,Lamb Chops,CWM11331L8O,21.0,10.0,210.0
2015-01-20,Kabobs,Beef,CWM11331L8O,25.0,9.0,225.0
2016-04-27,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2015-09-17,Entrees,Lamb Chops,CWM11331L8O,20.0,12.0,240.0
2014-10-28,Kabobs,Chicken,CWM11331L8O,33.0,24.0,792.0
2016-06-27,Kabobs,Chicken,CWM11331L8O,33.0,7.0,231.0
2014-11-10,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2014-02-26,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2015-04-16,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2017-03-16,Sides,Yogurt,CWM11331L8O,12.0,16.0,192.0
2017-01-12,Sides,Yogurt,CWM11331L8O,12.0,15.0,180.0
2015-03-11,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2014-11-20,Kabobs,Lamb,CWM11331L8O,28.0,11.0,308.0
2014-04-16,Kabobs,Chicken,CWM11331L8O,33.0,15.0,495.0
2014-11-11,Kabobs,Lamb,CWM11331L8O,28.0,8.0,224.0
2014-03-13,Entrees,Lamb Chops,C043347SDS,33.0,7.0,231.0
2015-12-03,Sides,Yogurt,CWM11331L8O,12.0,2.0,24.0
2015-08-27,Sides,Yogurt,CHO78835T8,12.0,3.0,36.0
2016-06-27,Entrees,Beef and Broccoli,CWM11331L8O,28.0,9.0,252.0
2016-10-29,Kabobs,Pork,CWM11331L8O,29.0,8.0,232.0
2015-05-07,Kabobs,Chicken,CWM11331L8O,33.0,6.0,198.0
2016-08-11,Sides,Rice,C749868FX3,9.0,14.0,126.0
2014-11-20,Kabobs,Beef,CWM11331L8O,25.0,15.0,375.0
2014-06-03,Kabobs,Chicken,CWM11331L8O,33.0,3.0,99.0
2014-12-10,Kabobs,Chicken,CWM11331L8O,33.0,8.0,264.0
2016-06-23,Entrees,Beef and Broccoli,CWM11331L8O,15.0,6.0,90.0
2016-04-21,Sides,Rice,CWM11331L8O,9.0,9.0,81.0
2014-02-13,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2015-08-16,Kabobs,Beef,CWM11331L8O,25.0,16.0,400.0
2015-07-07,Entrees,Beef and Broccoli,CWM11331L8O,22.0,7.0,154.0
2014-07-26,Kabobs,Chicken,CWM11331L8O,33.0,16.0,528.0
2015-04-14,Kabobs,Beef,CWM11331L8O,25.0,13.0,325.0
2015-10-17,Sides,Yogurt,CWM11331L8O,12.0,11.0,132.0
2014-03-27,Kabobs,Chicken,CWM11331L8O,33.0,9.0,297.0
2014-06-18,Sides,Rice,CWM11331L8O,9.0,11.0,99.0
2014-01-20,Sides,Yogurt,CWM11331L8O,12.0,4.0,48.0
2015-10-26,Kabobs,Chicken,CWM11331L8O,33.0,10.0,330.0
2015-03-03,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2014-12-01,Kabobs,Pork,CWM11331L8O,28.0,15.0,420.0
2016-03-24,Sides,Yogurt,CWM11331L8O,12.0,10.0,120.0
2015-09-24,Sides,Yogurt,CWM11331L8O,12.0,8.0,96.0
2016-05-01,Entrees,Beef and Broccoli,CWM11331L8O,20.0,10.0,200.0
2014-11-02,Entrees,Lamb Chops,CWM11331L8O,30.0,17.0,510.0
2017-01-14,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2016-04-27,Kabobs,Beef,CWM11331L8O,28.0,9.0,252.0
2016-03-16,Sides,Yogurt,CWM11331L8O,12.0,9.0,108.0
2016-05-17,Entrees,Beef and Broccoli,CWM11331L8O,17.0,3.0,51.0
2015-01-19,Kabobs,Chicken,CWM11331L8O,33.0,11.0,363.0
2015-05-04,Entrees,Lamb Chops,CWM11331L8O,28.0,13.0,364.0
2016-03-12,Entrees,Beef and Broccoli,CWM11331L8O,28.0,6.0,168.0
2014-09-09,Kabobs,Lamb,CWM11331L8O,28.0,7.0,196.0
2017-01-04,Sides,Yogurt,CWM11331L8O,12.0,6.0,72.0
2014-11-17,Kabobs,Pork,CWM11331L8O,28.0,4.0,112.0
2016-01-18,Kabobs,Chicken,CWM11331L8O,33.0,18.0,594.0
2015-11-21,Kabobs,Chicken,CWM11331L8O,33.0,2.0,66.0
